"type","id","status","title","link","match_type","needle","image_count","images","text_preview"
"posts","6921","publish","Quy trình đạt chứng nhận ISO cho doanh nghiệp trong ngành Logistic và giao thông vận tải","https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-dat-chung-nhan-iso-cho-doanh-nghiep-trong-nganh-logistic-va-giao-thong-van-tai/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png | https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-sdt-456.png","CÁC TIÊU CHUẨN ISO ÁP DỤNG TRONG NGÀNH LOGISTIC VÀ GIAO THÔNG VẬN TẢI Các tiêu chuẩn quốc tế sau được khuyến khích áp dụng trong ngành Logistic và giao thông vận tải: ISO 9001:2015 (Hệ thống quản lý chất lượng) ISO 14001:2015 (Hệ thống quản lý môi trường) ISO 45001:2018 (Hệ thống"
"posts","6921","publish","Quy trình đạt chứng nhận ISO cho doanh nghiệp trong ngành Logistic và giao thông vận tải","https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-dat-chung-nhan-iso-cho-doanh-nghiep-trong-nganh-logistic-va-giao-thong-van-tai/","table_cta_candidate","contact_href+cta_filename+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png | https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-sdt-456.png",""
"posts","6923","publish","Quy trình đạt chứng nhận ISO cho doanh nghiệp trong ngành Cơ khí, Điện tử và Kim loại","https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-dat-chung-nhan-iso-cho-doanh-nghiep-trong-nganh-co-khi-dien-tu-va-kim-loai/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png | https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-sdt-456.png","CÁC TIÊU CHUẨN ISO ÁP DỤNG TRONG NGÀNH CƠ KHÍ ĐIỆN TỬ VÀ KIM LOẠI Các tiêu chuẩn quốc tế sau được khuyến khích áp dụng trong ngành cơ khí, điện tử và kim loại: ISO 9001:2015 (Hệ thống quản lý chất lượng) ISO 14001:2015 (Hệ thống quản lý môi trường) ISO 45001:2018 (Hệ thống quản l"
"posts","6923","publish","Quy trình đạt chứng nhận ISO cho doanh nghiệp trong ngành Cơ khí, Điện tử và Kim loại","https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-dat-chung-nhan-iso-cho-doanh-nghiep-trong-nganh-co-khi-dien-tu-va-kim-loai/","table_cta_candidate","contact_href+cta_filename+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png | https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-sdt-456.png",""
"posts","6940","publish","Quy trình đạt chứng nhận ISO cho doanh nghiệp trong các ngành khác","https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-dat-chung-nhan-iso-cho-doanh-nghiep-trong-cac-nganh-khac/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png | https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-sdt-456.png","CÁC TIÊU CHUẨN ISO ÁP DỤNG TRONG NGÀNH KHÁC Các tiêu chuẩn quốc tế sau được khuyến khích áp dụng trong các ngành khác: ISO 9001:2015 (Hệ thống quản lý chất lượng) ISO 14001:2015 (Hệ thống quản lý môi trường) ISO 45001:2018 (Hệ thống quản lý an toàn và sức khỏe nghề nghiệp) ISO 27"
"posts","6940","publish","Quy trình đạt chứng nhận ISO cho doanh nghiệp trong các ngành khác","https://knacert.com.vn/tin-tuc-tieu-chuan/quy-trinh-dat-chung-nhan-iso-cho-doanh-nghiep-trong-cac-nganh-khac/","table_cta_candidate","contact_href+cta_filename+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-2345.png | https://knacert.com.vn/wp-content/uploads/2025/11/from-dang-ki-sdt-456.png",""
"posts","6967","publish","Lợi ích của ISO 22000","https://knacert.com.vn/tin-tuc-tieu-chuan/loi-ich-cua-iso-22000/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/phan-loai-nhung-thu-can-thiet-44.png","n chặn các vấn đề tiềm ẩn trước khi chúng xảy ra thông qua việc áp dụng các tiêu chuẩn an toàn thực phẩm có thể giúp doanh nghiệp tránh được điều này. Dưới đây là Lợi ích của ISO 22000 – Tiêu chuẩn về hệ thống quản lý an toàn thực phẩm. Có một tiêu chuẩn quốc tế được thiết kế để "
"posts","6967","publish","Lợi ích của ISO 22000","https://knacert.com.vn/tin-tuc-tieu-chuan/loi-ich-cua-iso-22000/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/phan-loai-nhung-thu-can-thiet-44.png","1","https://knacert.com.vn/wp-content/uploads/2025/11/phan-loai-nhung-thu-can-thiet-44.png","Khi áp dụng các biện pháp an toàn thực phẩm không thành công có thể dẫn đến những hậu quả nguy hiểm và thường cực kỳ tốn kém để sửa chữa. Việc ngăn chặn các vấn đề tiềm ẩn trước khi chúng xảy ra thông qua việc áp dụng các tiêu chuẩn an toàn thực phẩm có thể giúp doanh nghiệp trán"
"posts","6990","publish","Giấy chứng nhận WRAP - Công Nhận Quốc Tế","https://knacert.com.vn/tin-tuc-tieu-chuan/wrap-certificate-giay-chung-nhan-wrap-la-gi/","known_asset_reference","known_cta_asset","2","https://knacert.com.vn/wp-content/uploads/2025/11/quy-trinh-brc.png | https://knacert.com.vn/wp-content/uploads/2025/11/sedex-banner.jpg","kết quả đầu ra của hoạt động chứng nhận WRAP. Chứng chỉ WRAP do tổ chức thực hiện đánh giá chứng nhận WRAP cấp. Giấy chứng nhận WRAP hợp lệ được công nhận và thừa nhận toàn cầu. QUY TRÌNH CHỨNG NHẬN WRAP ĐẠT CHUẨN QUỐC TẾ CỦA CBs CHI TIẾT DỊCH VỤ CHỨNG NHẬN WRAP CỦA CBs Đánh giá "
"posts","6990","publish","Giấy chứng nhận WRAP - Công Nhận Quốc Tế","https://knacert.com.vn/tin-tuc-tieu-chuan/wrap-certificate-giay-chung-nhan-wrap-la-gi/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","Cũng là Doanh Nghiệp tiêu biểu trong ngành May mặc. Công ty TNHH Công nghiệp Xing Feng đã ch áp dụng xây dựng hệ thống tiêu chuẩn WRAP vào trong hệ thống sản xuất hàng may mặc của mình và đã được đánh giá thứ hạng cao. Đây là nỗ lực lớn của Xing Feng nhằm mang đến những sản phẩm "
"posts","6990","publish","Giấy chứng nhận WRAP - Công Nhận Quốc Tế","https://knacert.com.vn/tin-tuc-tieu-chuan/wrap-certificate-giay-chung-nhan-wrap-la-gi/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png",""
"posts","7036","publish","Cấu trúc tiêu chuẩn ISO 22000 theo TCVN 22000:2018","https://knacert.com.vn/tin-tuc-tieu-chuan/cau-truc-tieu-chuan-iso-22000-theo-tcvn-220002018/","table_cta_candidate","cta_text_or_phone","0","","✅⭐ Chứng chỉ Hiệu lực Toàn cầu ? Chứng nhận FSC đươc ASI công nhận có hiệu lực Toàn cầu ✅⭐ Chi phí đánh giá tốt ? Với đội ngũ chuyên gia giàu kinh nghiệm, KNA Cert cung cấp dịch vụ chuyên nghiệp nhất cho quý khách hàng ✅⭐ Mở rộng Thị trường bán hàng ? salesmanager@knacert.com ✅⭐ "
"posts","7179","publish","Dịch vụ Chứng nhận hợp chuẩn vật liệu xây dựng","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-hop-chuan-vat-lieu-xay-dung/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/chung-nhan-hop-chuan-vat-lieu-xay-dng.png","Chứng nhận hợp chuẩn vật liệu xây dựng là hoạt động đánh giá và xác nhận sự phù hợp của sản phẩm vật liệu xây dựng với tiêu chuẩn công bố áp dụng. Những tiêu chuẩn này có thể là: Tiêu chuẩn quốc gia TCVN, tiêu chuẩn quốc tế ASTM, AASHTOO, JIS, BS, GB… TẠI SAO NÊN LỰA CHỌN DỊCH VỤ"
"posts","7179","publish","Dịch vụ Chứng nhận hợp chuẩn vật liệu xây dựng","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-hop-chuan-vat-lieu-xay-dung/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/44.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","TẠI SAO NÊN LỰA CHỌN DỊCH VỤ CHỨNG NHẬN HỢP CHUẨN VẬT LIỆU XÂY DỰNG CỦA KNA? Giấy chứng nhận có giá trị công bố hợp chuẩn theo quy định của pháp luật Hỗ trợ mọi lúc, mọi nơi trong quá trình đánh giá chứng nhận Giải đáp toàn bộ thắc mắc liên quan tới dịch vụ hợp chuẩn Hỗ trợ các t"
"posts","7179","publish","Dịch vụ Chứng nhận hợp chuẩn vật liệu xây dựng","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-hop-chuan-vat-lieu-xay-dung/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","Tùy vào loại hình doanh nghiệp, loại sản phẩm, quy mô, … mà chi phí chứng nhận hợp chuẩn của các doanh nghiệp có sự khác biệt. Doanh Nghiệp hãy liên hệ trực tiếp với KNA để nhận đươc báo phí. ----------------------------------------------------------------------------------------"
"posts","7179","publish","Dịch vụ Chứng nhận hợp chuẩn vật liệu xây dựng","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-hop-chuan-vat-lieu-xay-dung/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png",""
"posts","7179","publish","Dịch vụ Chứng nhận hợp chuẩn vật liệu xây dựng","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-hop-chuan-vat-lieu-xay-dung/","table_cta_candidate","contact_href+cta_filename+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png",""
"posts","7416","publish","DỊCH VỤ CHỨNG NHẬN ISO 9001:2015 – CÔNG NHẬN QUỐC TẾ","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-iso-90012015-cong-nhan-quoc-te/","known_asset_reference","known_cta_asset","2","https://knacert.com.vn/wp-content/uploads/2025/11/cong-ty-tnhh-fore-shot-viet-nam.png | https://knacert.com.vn/wp-content/uploads/2025/11/trao-chung-nhan-cho-cong-ty-co-phan-azuma.png","sự phù hợp của tiêu chuẩn ISO tương ứng. Xem thêm Tiêu chuẩn ISO 9001 là gì? Công ty TNHH Fore Shot Việt Nam Công ty Cổ phần Azuma Việt Nam DỊCH VỤ CHỨNG NHẬN ISO → Đạt chuẩn Quốc"
"posts","7416","publish","DỊCH VỤ CHỨNG NHẬN ISO 9001:2015 – CÔNG NHẬN QUỐC TẾ","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-iso-90012015-cong-nhan-quoc-te/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/44.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","Công ty Cổ phần Azuma Việt Nam DỊCH VỤ CHỨNG NHẬN ISO → Đạt chuẩn Quốc tế - Công nhận toàn cầu tại KNA Doanh Nghiệp cần chuẩn bị gì để đạt chứng nhận ISO 9001? Một số hồ sơ cần chuẩn bị để xin cấp Giấy chứng nhận ISO 9001:2015 bao gồm: - Một số hồ sơ pháp lý: Giấy phép đăng ký ki"
"posts","7416","publish","DỊCH VỤ CHỨNG NHẬN ISO 9001:2015 – CÔNG NHẬN QUỐC TẾ","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-iso-90012015-cong-nhan-quoc-te/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","Công Ty TNHH Innovation Tương Lai Việt Nam là Doanh Nghiệp 100% vốn đầu tư của Hồng Kông, chuyên sản xuất tai nghe không dây. Công ty có địa chỉ tại Lô đất CN-07B, Khu công nghiệp Phú Hà, Xã Hà Lộc, Thị xã Phú Thọ, Tỉnh Phú Thọ, Việt Nam. Liên hệ với chúng tôi TỔ CHỨC CHỨNG NHẬN "
"posts","7416","publish","DỊCH VỤ CHỨNG NHẬN ISO 9001:2015 – CÔNG NHẬN QUỐC TẾ","https://knacert.com.vn/tin-tuc-tieu-chuan/dich-vu-chung-nhan-iso-90012015-cong-nhan-quoc-te/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png",""
"posts","7692","publish","[IOP Certificate] Giấy chứng nhận BRC IOP là gì?","https://knacert.com.vn/tin-tuc-tieu-chuan/iop-certificate-giay-chung-nhan-brc-iop-la-gi/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/giay-chung-nhan-brc-la-gi.png","“Giấy chứng nhận BRC IOP (IOP Certificate) là gì?” là câu hỏi được nhiều Tổ chức, Doanh nghiệp quan tâm khi quyết định tiến hành áp dụng và đánh giá chứng nhận Tiêu chuẩn Toàn cầu về Vật liệu đóng gói BRC (Global Standard for Packaging Materials) GIỚI THIỆU VỀ TỔ CHỨC BRC BRC là "
"posts","7692","publish","[IOP Certificate] Giấy chứng nhận BRC IOP là gì?","https://knacert.com.vn/tin-tuc-tieu-chuan/iop-certificate-giay-chung-nhan-brc-iop-la-gi/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/44.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","CÁC BƯỚC ĐỂ ĐẠT ĐƯỢC CHỨNG CHỈ BRC IOP (IOP CERTIFICATE) Để đạt được Giấy chứng nhận BRC, Doanh nghiệp phải thực hiện các bước sau: Bước 1: Thành lập ban chỉ đạo áp dụng tiêu chuẩn BRC Bước 2: Đào tạo nhận thức BRC, tìm hiểu nội dung và yêu cầu của tiêu chuẩn Bước 3: Xây dựng các"
"posts","7692","publish","[IOP Certificate] Giấy chứng nhận BRC IOP là gì?","https://knacert.com.vn/tin-tuc-tieu-chuan/iop-certificate-giay-chung-nhan-brc-iop-la-gi/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png",""
"posts","7783","publish","Tiêu chuẩn ENplus A1 về viên nén gỗ là gì?","https://knacert.com.vn/tin-tuc-tieu-chuan/tieu-chuan-enplus-a1-ve-vien-nen-go-la-gi/","table_cta_candidate","cta_text_or_phone","0","","✅⭐ Chứng chỉ Hiệu lực Toàn cầu ? Chứng nhận Enplus đươc Viện Kiểm tra Kỹ thuật (SZU) công nhận có hiệu lực Toàn cầu ✅⭐ Chi phí đánh giá tốt ? Với đội ngũ chuyên gia giàu kinh nghiệm, KNA Cert cung cấp dịch vụ chuyên nghiệp nhất cho quý khách hàng ✅⭐ Mở rộng Thị trường bán hàng ? "
"posts","8260","publish","Khóa Đào Tạo Miễn Phí Tiêu Chuẩn ISO 45001:2018","https://knacert.com.vn/tin-tuc-dao-tao/khoa-dao-tao-mien-phi-tieu-chuan-iso-450012018/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-copy.png","ắc của Hệ thống OHSMS Phân tích các yêu cầu của tiêu chuẩn ISO 45001:2018 và hướng dẫn áp dụng thực tế tại công ty Giải thích các yêu cầu của ISO 45001:2018 trong từng điều khoản Phân tích áp dụng điều khoản ĐỐI TƯỢNG NÀO CÓ THỂ THAM GIA KHÓA ĐÀO TẠO ISO 45001 MIỄN PHÍ CỦA KNA? K"
"posts","8260","publish","Khóa Đào Tạo Miễn Phí Tiêu Chuẩn ISO 45001:2018","https://knacert.com.vn/tin-tuc-dao-tao/khoa-dao-tao-mien-phi-tieu-chuan-iso-450012018/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-copy.png","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-copy.png","GIỚI THIỆU KHÓA HỌC ISO 45001 MIỄN PHÍ Tên Khóa học : Đào tạo Nhận thức ISO 45001:2018 Miễn phí Hình thức : Đào tạo Online (Qua phần mềm Zoom) Nội dung chính : Khóa học cung cấp kiến thức tổng quan về Hệ thống quản lý an toàn sức khỏe nghề nghiệp ISO 45001. Nội dung chi tiết : IS"
"posts","8504","publish","Chứng chỉ RDS là gì? – KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/chung-chi-rds-la-gi-kna-cert/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/chung-chi-rds.png","“Chứng chỉ RDS là gì?” là câu hỏi được nhiều Tổ chức, Doanh nghiệp quan tâm khi quyết định tiến hành áp dụng và đánh giá chứng nhận Tiêu chuẩn Lông vũ có trách nhiệm. GIỚI THIỆU VỀ TIÊU CHUẨN RDS Tiêu chuẩn RDS (Responsible Down Standard - Tiêu chuẩn Lông vũ có trách nhiệm) do Co"
"posts","8504","publish","Chứng chỉ RDS là gì? – KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/chung-chi-rds-la-gi-kna-cert/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","CÁC THÔNG TIN TRÊN GIẤY CHỨNG NHẬN RDS LÀ GÌ? Trên giấy chứng nhận RDS hiển thị các thông tin sau: Tên: Giấy chứng nhận Thông tin của doanh nghiệp được cấp chứng nhận (bao gồm: tên công ty, địa chỉ) Tên của tiêu chuẩn chứng nhận (cụ thể là RDS) Phạm vi chứng nhận (sản phẩm được c"
"posts","8504","publish","Chứng chỉ RDS là gì? – KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/chung-chi-rds-la-gi-kna-cert/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png",""
"posts","8623","publish","Đánh giá ISO 9001 theo quy trình chuẩn tại KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/danh-gia-iso-9001-theo-quy-trinh-chuan-tai-kna-cert/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/banner-chung-nhan-iso-9001-iaf.png","""width: 829.4px;""> → KNA CERT được Tổng cục Tiêu chuẩn Đo lường Chất lượng thuộc Bộ Khoa học và Công nghệ cấp giấy phép chứng nhận Hệ thống quản lý chất lượng theo tiêu chuẩn quốc tế ISO 9001:2015. Chứng chỉ ISO 9001 của KNA có đầy đủ dấu công nhận Quốc tế GIAI ĐOẠN CHUẨN BỊ TRƯỚ"
"posts","8623","publish","Đánh giá ISO 9001 theo quy trình chuẩn tại KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/danh-gia-iso-9001-theo-quy-trinh-chuan-tai-kna-cert/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/44.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","GIAI ĐOẠN CHUẨN BỊ TRƯỚC KHI ĐÁNH GIÁ ISO 9001 Bước 1: Khởi động dự án áp dụng ISO 9001 Lãnh đạo doanh nghiệp chọn một ngày để họp toàn thể cán bộ công nhân viên trong tổ chức để tuyên bố về việc xây dựng Hệ thống quản lý chất lượng theo tiêu chuẩn ISO 9001:2015. Bước 2: Thành lậ"
"posts","8623","publish","Đánh giá ISO 9001 theo quy trình chuẩn tại KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/danh-gia-iso-9001-theo-quy-trinh-chuan-tai-kna-cert/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","Mẫu chứng chỉ ISO 9001:2015 tại KNA CERT GIAI ĐOẠN SAU ĐÁNH GIÁ ISO 9001 Bước 1: Đánh giá giám sát định kỳ 2 lần trong 3 năm Theo quy định thì chứng nhận ISO 9001:2015 sẽ có hiệu lực trong 3 năm. Trong suốt thời gian có hiệu lực của chứng chỉ thì KNA sẽ tiến hành đánh giá giám sá"
"posts","8623","publish","Đánh giá ISO 9001 theo quy trình chuẩn tại KNA CERT","https://knacert.com.vn/cong-cu-cai-tien/danh-gia-iso-9001-theo-quy-trinh-chuan-tai-kna-cert/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png",""
"posts","8710","publish","Đăng kí ngay 2 khóa học Miễn Phí ISO 9001 và GRS tại KNA","https://knacert.com.vn/tin-tuc-dao-tao/dang-ki-ngay-2-khoa-hoc-mien-phi-iso-9001-va-grs-tai-kna/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-1.png","vvkbs x1xmvt09 x6prxxf xvq8zen xo1l8bm xzsf02u"">Từ 9h-&gt;12h - Học Online qua Zoom linh hoạt"
"posts","8710","publish","Đăng kí ngay 2 khóa học Miễn Phí ISO 9001 và GRS tại KNA","https://knacert.com.vn/tin-tuc-dao-tao/dang-ki-ngay-2-khoa-hoc-mien-phi-iso-9001-va-grs-tai-kna/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-1.png","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ky-button-win2888-1.png","GIỚI THIỆU KHÓA HỌC Tiêu chuẩn ISO 9001:2015 (là phiên bản mới nhất của Tiêu chuẩn ISO 9001) là một tiêu chuẩn về Hệ thống quản lý chất lượng do Tổ chức Tiêu chuẩn hóa quốc tế phát triển và ban hành vào ngày 24 tháng 9 năm 2015. Nội dung của ISO 9001 là những nguyên tắc, yêu cầu "
"posts","8758","publish","Chương trình tiên quyết của HACCP là gì?","https://knacert.com.vn/tin-tuc-tieu-chuan/chuong-trinh-tien-quyet-cua-haccp-la-gi/","table_cta_candidate","cta_text_or_phone","0","","✅⭐ Dịch vụ trọn gói ? KNA CERT Cung cấp nhiều Dịch vụ trọn gói cho quý khách hàng ! ✅⭐ Thủ tục đăng ký ? Với đội ngũ chuyên gia giàu kinh nghiệm, KNA Cert cung cấp dịch vụ chuyên nghiệp nhất cho quý khách hàng ✅⭐ Chính sách hậu mãi sau chứng nhận ? salesmanager@knacert.com ✅⭐ Chi"
"posts","8887","publish","Chương Trình đào tạo trong tháng 5 tại KNA CERT","https://knacert.com.vn/tin-tuc-dao-tao/chuong-trinh-dao-tao-trong-thang-5-tai-kna-cert/","known_asset_reference","known_cta_asset","1","https://knacert.com.vn/wp-content/uploads/2025/11/dang-ki-khoa-hoc-iso-9001.png","/knacert.com.vn/wp-content/uploads/2025/11/chuong-trinh-thang-5-bungno.jpg"" alt="""" width=""1000"" height=""325"" /> HOẶC ĐĂNG KÍ THEO LINK THAM KHẢO DỊCH VỤ ĐÀO TẠO &amp; ĐÁNH GIÁ KHÁC CỦA KNA CERT Chứng nhận hệ thống quản lý : ISO 9001, ISO 14001, IS 45001, ISO 27001, ISO 17025, ISO"
"posts","8887","publish","Chương Trình đào tạo trong tháng 5 tại KNA CERT","https://knacert.com.vn/tin-tuc-dao-tao/chuong-trinh-dao-tao-trong-thang-5-tai-kna-cert/","standalone_img_cta_candidate","https://knacert.com.vn/wp-content/uploads/2025/11/44.png","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png","THAM KHẢO DỊCH VỤ ĐÀO TẠO &amp; ĐÁNH GIÁ KHÁC CỦA KNA CERT Chứng nhận hệ thống quản lý : ISO 9001, ISO 14001, IS 45001, ISO 27001, ISO 17025, ISO 50001,... Tiêu chuẩn Thực phẩm: HACCP, ISO 22000, BRC, FSSC 22000, IFS,… Chứng nhận sản phẩm: FSC/CoC, ENplus, PEFC, Kosher, CE Markin"
"posts","8887","publish","Chương Trình đào tạo trong tháng 5 tại KNA CERT","https://knacert.com.vn/tin-tuc-dao-tao/chuong-trinh-dao-tao-trong-thang-5-tai-kna-cert/","table_cta_candidate","contact_href+cta_filename+button_dimensions+cta_text_or_phone","2","https://knacert.com.vn/wp-content/uploads/2025/11/44.png | https://knacert.com.vn/wp-content/uploads/2025/11/33.png",""
"posts","8960","publish","EPA là gì? EPA TSCA là gì trong xuất nhập khẩu gỗ?","https://knacert.com.vn/cong-cu-cai-tien/epa-la-gi-epa-tsca-la-gi-trong-xuat-nhap-khau-go/","known_asset_reference","known_cta_asset","3","https://knacert.com.vn/wp-content/uploads/2025/11/nut-01-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-02-1.png | https://knacert.com.vn/wp-content/uploads/2025/11/nut-03-1-2.png","rong> Liên hệ với chúng tôi TỔ CHỨC CHỨNG NHẬN KNA CERT ---------------------------------------------------------------------------------------------------- <p style=""text-align: justify;"
